Gene symbol	Astrocyte	Endothelial	Microglia	Excitatory	Inhibitory	Oligo
EPB41L2	42.9271822105263	37.93458945	404.055384214286	47.3225576956522	18.5388670380952	69.3251769142857
REL	19.9387670701754	97.52757385	181.222668785714	6.25666082608696	13.6740473428571	2.9148454
GPX1	58.784678122807	165.36918115	1392.28738064286	95.7654086086957	171.93806552381	30.4999219142857
CXCL16	25.9729034736842	0	264.894864428571	0	4.61577091428571	0.424477342857143
GBP2	1.30219226315789	109.6377643	504.444029071429	2.73283765217391	0.975011495238095	0.169371628571429
B2M	592.531867052632	12585.5312728	8494.18153457143	306.276369478261	635.294061142857	1486.92315185714
APOLD1	2.63846292982456	2511.11067545	0.170812714285714	0.150972	0.747801161904762	2.76408757142857
CEBPD	55.3044211929825	425.48585995	40.9307002142857	21.7491049130435	4.49910001904762	0.081089485714286
LGALS1	286.087974087719	1736.29496945	73.5007684285714	216.119819434783	172.798221590476	29.7412699428571
ITIH5	0	114.36080605	0	1.57251130434783	0.208249676190476	0.058393285714286
TACC1	240.200209859649	1199.161788	320.453329428571	223.768513521739	103.165451657143	156.500750828571
NFKBIA	484.918737929825	2562.67798635	652.091613071429	82.5433152608696	115.719310352381	168.663747028571
PTRF	0.031001245614035	343.302383	0	0.420626826086957	0.657285552380952	25.4284101714286
CALD1	38.590586754386	354.6067625	0	49.4048497391304	41.8554750571429	125.054069542857
ARHGAP29	20.6990080877193	144.7901594	0	2.87635152173913	9.9196805047619	0.011376771428571
VIM	234.115547789474	1173.24623835	5.50428535714286	10.5327382173913	10.6580617428571	0.291147057142857
ZFP36	402.701631947368	2079.14487165	637.969006928571	18.614331173913	52.5543294190476	155.603228114286
MSX1	25.2069702807018	609.9736534	180.8257825	0.356688782608696	5.95721310476191	12.8381061714286
KLF6	56.3195864736842	1476.89250715	1115.11912485714	110.667806826087	75.0047839142857	39.0624127142857
SPARC	13.8951799649123	1387.4610174	0	7.26977604347826	52.5576236095238	338.703982257143
ZFP36L1	204.469930105263	375.48752535	268.514068071429	9.18824291304348	4.86852339047619	0.683989657142857
FN1	24.5905588245614	451.93288835	0.081560142857143	14.8324563913043	27.4596912	16.9985164857143
NR4A1	68.5753958421053	419.98849075	18.5115699285714	97.6970078695652	30.2798137428571	86.2881641714286
RPLP1	138.353528649123	626.61566495	451.273551142857	167.239346043478	186.3779314	184.497098057143
CDKN1A	0.853386666666667	533.34269465	285.660313928571	41.669380173913	39.5324071904762	14.1763724285714
RPS6	174.635348877193	1413.53568655	1888.17096707143	317.457695391304	293.608181171429	446.7857856
ANXA2	1.25921961403509	147.60204995	1.04695042857143	0.045706347826087	5.92260661904762	0.093789571428571
H3F3C	29.4883452982456	317.85152	111.034291642857	54.6747891304348	75.3838234190476	140.850305057143
AHNAK	36.5426484385965	69.0434592	0	1.39459956521739	2.48327286666667	0.047663971428571
EMP1	24.1646478596491	1107.5280047	0	1.68416056521739	1.47854139047619	5.1438498
MCL1	179.424935491228	860.9289275	771.752263714286	51.8680846956522	86.4092162666667	74.0707989142857
KLF10	38.3010176666667	648.25668615	298.289893214286	189.199067652174	44.4279260095238	6.59927062857143
LHFP	196.736601947368	1483.1471759	0.565992857142857	119.145736695652	158.269305961905	8.778182
ATF3	7.80507626315789	572.20250225	179.667925285714	3.24833347826087	10.7339906857143	36.6777419142857
BHLHE40	167.787601368421	486.76146775	3.70380228571429	54.0394380434783	33.1780350571429	0.2312588
MAFF	49.9269565438597	237.917954	41.8438154285714	0	7.51284214285714	36.0224626857143
MYL6	171.310482982456	1103.6461787	332.564001142857	185.881196217391	301.092208609524	180.763202485714
RPL34	44.9625401929825	197.90251185	252.903961142857	82.5387115217391	76.693310647619	40.7394971428571
MIDN	33.8153005438596	83.81748105	26.8562503571429	14.8558886521739	10.6780781904762	47.2706382285714
MIR22HG	58.5134074385965	561.66573125	447.644918642857	10.0139699130435	78.5389007904762	12.7898244285714
RPL37	8.31498603508772	53.27370895	62.0794855	31.144496826087	16.533159752381	9.77476577142857
VAMP5	75.0526901754386	914.5719472	54.4516695714286	0	2.361967	1.39175028571429
EPAS1	19.8469022280702	398.0180775	0.102480857142857	2.09764265217391	2.43937832380952	0.151552171428571
RPS20	68.9009292807018	376.891837	289.571200785714	122.306220956522	115.581951152381	172.424836885714
UACA	43.7374853859649	213.5935764	0.174064214285714	1.49933895652174	0.691536257142857	67.0677528
DDX3Y	348.886685614035	900.7771928	484.909109214286	48.9461092608696	40.6586985238095	330.059191285714
INTS6	25.9505266491228	194.59484635	2.26777664285714	57.0752672608696	27.6083083809524	65.6882234571429
IQGAP1	137.078225789474	253.1337018	70.8765519285714	31.4952384347826	47.6806726	189.439119942857
GSTP1	258.02996922807	1252.4366174	346.730673714286	133.348274826087	236.145811209524	273.179375914286
RND3	17.5671819473684	1782.1209306	167.088845642857	34.4673420434783	371.16533327619	0.088508885714286
DCN	88.7356323157895	2152.0330069	146.403955785714	28.7335144347826	121.166652695238	8.73101688571429
ATF4	151.280216140351	1331.8387872	514.668048642857	142.396252086957	159.367612971429	336.807080371429
RPS29	23.3442744912281	86.85805435	67.2195788571429	41.0538407826087	36.7048436095238	19.1847186857143
IFITM2	144.833428719298	699.94208405	38.0150451428571	0	8.4728213047619	0
TPM1	24.7717125263158	339.0303706	0	41.5826866956522	62.2914840190476	2.70622862857143
ALDH1L1	83.9761287894737	0	0.144151642857143	0.169941826086957	0.194624133333333	0.228113057142857
EYA1	74.1080133333333	4.13156935	0	0	27.896278952381	1.27367514285714
NWD1	46.2714079298246	0.3053334	0	7.01468286956522	0.62884540952381	0.2777894
HGF	32.3596504561404	0.12913425	10.7410003571429	0.512905130434783	7.51981143809524	0.025155314285714
GFAP	359.278179982456	1.50116395	0.203285642857143	4.49844656521739	1.22637592380952	0.351933542857143
ITGB4	44.9473631929825	0	0	0	1.02278782857143	0.030306685714286
PPP1R3C	922.664733596491	443.95011525	0	15.0158777826087	46.421438	24.7599875428571
RNF43	26.3219774035088	4.7784667	0	0.180067391304348	2.50008835238095	0
SLC14A1	184.527675070175	4.801006	0	2.44933991304348	2.24406177142857	0.266744371428571
COL16A1	58.0625859824561	2.1370439	0	34.1121557826087	22.0808080380952	18.1109634
ABO	6.21863994736842	1.6313982	0	0.491786173913044	0.139017752380952	0.099915285714286
ABCC9	104.209589157895	42.9260366	0	2.58676756521739	0.199204866666667	0.130300914285714
GABRG1	385.94316345614	2.70566785	0	157.278723086957	50.8125512095238	0.219331885714286
ITGA7	163.622848105263	3.12349685	0	0.745375695652174	12.4252027428571	0.035369257142857
CLTCL1	27.2304288596491	0.1605137	0	0.470081434782609	12.4851002380952	2.47830462857143
DCHS2	39.2473676315789	0.2633827	0	0.043292826086957	7.1291292	0.461179
RGS9	26.1340737017544	0.46366025	0	0.638322086956522	3.40983493333333	0.064951142857143
SLC30A10	142.973639807018	1.87331635	0	0.224454652173913	17.6212005619048	0
GRM3	894.178509385965	14.72444865	0	124.65203073913	33.4956865333333	471.776092685714
NLGN4Y	11.7204848421053	42.59494575	1.149655	4.09283186956522	27.733971	1.75345525714286
JAG1	12.1687631929825	224.00729425	92.6391850714286	21.2915792608696	45.692314647619	2.38979151428571
KANK2	2.42521168421053	32.6823883	13.2815059285714	4.91841408695652	19.9228215047619	3.42852857142857
NR4A2	132.428346964912	737.96208425	614.421071214286	217.339633869565	3.71020925714286	257.037488114286
RRBP1	9.07874429824561	46.6455369	33.4069946428571	12.9295406521739	3.35488997142857	34.5634751142857
OLFML2B	0	62.4048085	32.9677502857143	7.30212426086957	0.078598247619048	16.8652122857143
HPGD	0.023234754385965	3.90770785	0.223764928571429	0	1.2098286	0
DSP	0.089172263157895	60.5136896	0	0.530746260869565	12.4109209428571	0.041192171428571
AOX1	0.015391315789474	79.10116735	0	0.077313869565217	7.01444841904762	1.96357445714286
ANKRD13A	3.09275738596491	78.68993735	0.975979928571429	16.5345247826087	52.3420413619048	64.2953928
PRRX1	0.85335147368421	104.8471075	0	0	1.84734261904762	0.477166685714286
ZFHX3	34.397701	126.66225845	100.423542214286	7.49421130434783	11.1009671428571	16.1140363428571
FLT1	2.00666126315789	612.7077856	261.619386571429	0.275245565217391	27.2307533047619	0.149554657142857
GNG11	14.8433981052632	322.35709335	0	0	2.50631594285714	0.044158571428571
PEAR1	0	112.6698111	0	0.080874	1.49248500952381	0
FERMT1	0.332188228070175	111.7273005	0	0	6.92274699047619	0.031694714285714
RCSD1	1.8888050877193	165.2120235	3.91349785714286	2.29238213043478	0.154164314285714	0.057102371428571
TGM2	0	156.36136175	0	0	0.126617571428571	0
EDN3	0	250.95792365	0	0.160466043478261	0.687489285714286	0
SDPR	0	1603.0762316	0	0	0.136499152380952	0
FOXC1	0	175.9635171	0	0.171067217391304	0.882795619047619	0.049275285714286
IFI27	2.44359463157895	917.88531655	0	0.423020826086957	0.336956685714286	0
ESAM	0	74.1860734	0	0.14381947826087	0.447432361904762	0.139320542857143
GPR116	0.033254438596491	339.48158585	0	12.8507812608696	0.334233333333333	0
ANXA1	0	678.941324	0	35.7145746956522	1.7969231047619	0.372892371428571
MYH11	0.274238157894737	519.84120945	24.2910507142857	2.38835443478261	9.317718	7.47499637142857
ITGA1	0	60.72807905	0.059939285714286	0	0.324958485714286	0.017586514285714
RGS5	17.348523	1756.7530445	0.870051928571429	15.7725233478261	209.91568447619	12.7619732571429
ZNF703	0.544833649122807	4.8442047	0	0	0.15397880952381	0
CCDC88C	13.8328291754386	35.15686985	0	1.71701773913043	1.22704441904762	0.014213171428571
ST8SIA4	19.8770335438596	15.5886101	304.380528285714	3.08818608695652	39.7430325142857	0.149805628571429
KIAA0226L	50.599853245614	0	92.522032	3.077231	11.3502135904762	1.7064204
CD14	0	0	1245.03329171429	8.23663304347826	18.6079886	0.104025
RGS10	0.079951807017544	0	1460.44381435714	2.00321760869565	15.8959394095238	0.822817942857143
C3AR1	0	0.31450245	5424.96147242857	0	2.36939755238095	0.929745171428571
ALOX5AP	0.074478912280702	0	4156.96883957143	0.673587304347826	9.77659547619048	1.75170654285714
HLA-DRA	0	4.6564263	1515.96745428571	7.00942913043478	25.6685929714286	0.459822971428571
BCL2A1	4.12393838596491	0	4277.22293064286	0	27.5600048380952	0.585661885714286
DHRS9	0.102908754385965	0.0668093	3330.21327678571	0.049887739130435	1.08281376190476	0
LCP1	3.26011359649123	8.5941366	1053.69024935714	0	3.17963564761905	2.71802145714286
LRRC25	0.049139859649123	0	0.584767428571428	0	0.212885161904762	0
INPP5D	14.8158268947368	7.56737505	94.7801348571429	0.126585434782609	1.06946848571429	0.237140342857143
RPS6KA1	0	0	51.6572762857143	0.07295152173913	2.0627732	1.30254002857143
SYK	0.031720035087719	0	110.291749928571	0	1.3505064952381	0.112969942857143
PARVG	0	0.38029635	82.3316165	1.29361808695652	0.778517666666667	0
SLC7A7	1.20158435087719	0	475.265511714286	3.528752	11.7061873428571	0.195988685714286
DOCK8	0.41303898245614	12.18278585	136.000671714286	1.79511391304348	1.97793647619048	0.8339694
HCLS1	0.016625385964912	0	209.0444425	9.59836230434783	8.34334299047619	0.468702514285714
HMHA1	0.019772964912281	0	19.3214225	0.077205739130435	0.271359561904762	0.027183771428571
CTSC	5.25445349122807	0.31753165	116.809696785714	4.89042747826087	3.75551295238095	0.212342771428571
IFI16	35.8319265438597	501.1716642	1254.58833592857	0.091632608695652	22.1173841047619	73.7111045142857
KYNU	0	0	57.2635181428571	0	0.670356028571429	0.639059057142857
ITGB2	0	0	42.0908699285714	1.05489791304348	0.367473123809524	0
TBXAS1	0	0	126.238829857143	0	0.103154952380952	0.0938564
TYROBP	0	0	866.350397857143	0	19.6144699428571	0.216307742857143
CD86	0	0	1068.68529942857	22.9562707391304	16.028569952381	0.371886771428571
SIGLEC10	0.027456473684211	0	152.815613428571	0	1.70490172380952	0.1551664
TRAF3IP3	0.238323736842105	0	12.0155354285714	1.15602686956522	3.11419000952381	0.022779942857143
RGS18	0	0	33.1662290714286	0	3.08434412380952	0.930698342857143
CYTL1	0	0	226.420922571429	0	4.54785745714286	0.2119594
BLNK	0.448481385964912	0	890.751698357143	4.94988904347826	6.32657334285714	3.29092528571429
DOCK2	0	0	25.9889065	0	0.333536171428571	0.116704514285714
SLC2A5	5.08816428070176	0.0848171	262.185662857143	0	0.460487323809524	0.7728568
AOAH	0	0	199.878553714286	0	11.3208096666667	0.652275342857143
ALOX5	0	0	48.9991008571429	0	8.28966737142857	0.106480942857143
RBM47	0.133455280701754	0	60.9868782857143	0	2.4626708	0.036534257142857
LAIR1	0.103573140350877	0	19.1387652857143	0	0.105527971428571	0.137678
BTK	0.047412	3.32340755	49.9026270714286	0.752588260869565	10.2882627142857	8.71893528571429
LGALS9	1.85656759649123	2.924801	4.27765007142857	0	2.77441975238095	0
CSF3R	0	0	116.690793	0.075741913043478	0.0427492	0.027119628571429
SUSD3	0	0	72.5971828571429	0	0.815336447619048	0
FCER1G	13.112726	0	2203.76289171429	0	37.9675682761905	1.01758885714286
LST1	0	0	0.655589714285714	0	0	0
FCGR2A	0.360752403508772	14.7142182	221.245695928571	0	14.2909986666667	13.5811811428571
MYO1F	1.39940361403509	0	47.2395498571429	0.244657652173913	0.312209933333333	0
WDFY4	0	0	13.7977021428571	0.097469173913044	0.429944780952381	0.014328885714286
PLXDC2	5.67186507017544	2.5707201	90.8620693571429	4.98714026086957	7.33604298095238	11.5778028
ARHGAP15	0.717126140350877	0	363.709388357143	44.3636926956522	5.19448037142857	2.80458854285714
GRN	44.8125549122807	17.2176394	257.419501	30.1544936521739	24.8610774857143	3.9768496
SASH3	0	0	21.0495443571429	0	0.4590656	0
RHBDF2	0.219837403508772	0	30.5178837142857	0.710811782608696	5.44119294285714	0
TRIM38	0	74.52293405	120.6845065	0	0.256610533333333	0.367055428571429
HLA-DPB1	0.44816650877193	0	291.727516785714	7.18874117391304	7.05853116190476	8.73997565714286
FGD2	0	0	27.5707864285714	0.062771826086957	0.848798	0.096484285714286
PLD4	0	0	14.4913827142857	0	0.6372094	0
IRF5	0.133389105263158	0	49.3476795	1.31287117391304	2.76856245714286	0.039477742857143
PTAFR	0	0.3963308	417.747636642857	0.103081826086957	1.37917392380952	0
UCP2	0.129139947368421	4.3735225	255.4856655	0	18.2555647238095	11.9908761428571
ANKRD44	46.4460994736842	21.1206195	585.797564785714	30.7321005217391	88.6946097333333	125.507481771429
CD33	0	0	12.7706305714286	0	0	0
ITGAM	2.77771247368421	0	245.479177714286	0.426344086956522	1.80661505714286	0.075055685714286
TLR7	0.016255157894737	0	583.238242214286	8.08190026086957	0.123880838095238	6.52205505714286
HLA-E	0	0.62646335	0.882529642857143	0	0.022313780952381	0.136038114285714
LILRB1	0	0	84.1707469285714	0	0.915074409523809	0.085438914285714
BIN2	0.036460456140351	0	5.09019021428571	0.098038739130435	0.186050952380952	0.575559
MS4A6A	0	0	54.9231415	0	0.137300876190476	0
SH3TC1	0.015477842105263	0	28.4137709285714	0	0.510162885714286	0
SAMSN1	0.196902824561404	0	1140.56914042857	0	8.55348982857143	0
LTBR	1.77383647368421	2.213122	6.29382764285714	0.071081	0.145286019047619	0.689073114285714
ATP8B4	0.027048438596491	0	45.141291	0.168668826086957	5.87912416190476	0.021911514285714
HCST	52.0923545438596	0	862.976760071429	0	6.75996045714286	0
SIGLEC8	0	0	102.337906428571	0	0.432883961904762	0
SLC1A5	0.361292701754386	62.47186555	84.2632542142857	0	1.10177684761905	0
IL16	0	6.7051949	58.3594965714286	2.90233513043478	5.26313397142857	0.031246685714286
CYTH4	0	0	6.97045457142857	0	2.24809535238095	1.85841754285714
FAM105A	0.144910877192982	95.1994002	672.1541875	4.99584104347826	14.2241106380952	0.193002971428571
HLA-DMA	0.088151771929825	0.36970235	43.371691	0	0	0
ADPGK	7.21092377192982	0.07852095	46.6062147142857	25.2629062608696	14.225066552381	30.4177370857143
LPAR5	0	0	112.503584642857	0	0.336952657142857	0
GMFG	0	33.3144178	224.307713785714	0.468936869565217	4.3841042952381	0
MKNK1	33.3823537719298	33.0903909	197.927546214286	175.723519478261	44.7309630190476	0.850334371428571
HCK	4.94833947368421	10.2377206	68.9469858571428	0	2.29822414285714	0
CD300A	0	0	635.137068071429	0	10.9839973047619	0
SCIN	0	0	768.291434642857	0.306578086956522	2.06972699047619	0.215015714285714
ARHGDIB	0	96.62922095	1692.24265807143	0	2.39112395238095	2.240051
LAT2	0	11.92621915	168.143715357143	9.57288156521739	3.07002079047619	0
MOB1A	30.4083068245614	18.2486725	226.905538	20.6137356521739	3.78682171428571	4.15192757142857
RUNX1	0.162965368421053	17.18165595	162.181196214286	0	0.706332361904762	0.038641542857143
PTPN6	0	6.25277325	423.152684214286	3.17003930434783	3.46057231428571	0
TM6SF1	0.074868859649123	55.2550739	469.179693285714	125.958065608696	103.948968514286	2.83640931428571
ADAP2	0.755018684210526	7.36833865	273.304464928571	2.43891604347826	3.18285361904762	1.09867034285714
SNX29	23.7904609473684	16.7522001	116.054733571429	5.80590069565217	16.8304883904762	34.7619977428571
EBI3	0	0	82.9833411428571	0	19.4787417333333	0
APBB1IP	1.36009064912281	0	315.689216857143	0	5.23987154285714	0
CARD9	0.105037087719298	0	0.344685642857143	0	0.151407447619048	0
FYB	0	0	527.817552714286	0	0.284893580952381	5.90868914285714
DTX2	0.065553894736842	0	27.0982655	8.76754143478261	5.67828632380952	1.30349462857143
CAPG	102.278149210526	0.274565	345.088850928571	0	1.93164781904762	0
MAN2B1	16.1534869649123	3.03963315	31.7720727857143	0.034821130434783	8.20039162857143	8.23258671428571
TLR1	0.066894192982456	0	1112.81059807143	0	5.62348599047619	0.115873657142857
IRF8	0	21.5634033	233.527517357143	0	1.15971337142857	1.08848642857143
NFATC2	0.766304157894737	5.2043177	5.22294035714286	0	0.787960285714286	0
FOLR2	0.089682789473684	0	1881.47135014286	0	3.86791592380952	0.138650971428571
SLC9A9	80.1989481929825	0	241.821629428571	27.9532492608696	44.8190697428571	225.132829971429
NINJ1	71.3285673157895	37.8899779	77.3958702857143	11.9722939565217	11.6918263142857	3.1495156
CASP4	0.017489122807018	17.28402875	42.2125956428571	0	0	0.108877257142857
DEF6	0	0	13.4253019285714	0	0.520159076190476	0
PABPC1	147.905070894737	506.26762605	1247.89010242857	114.856434956522	175.425692619048	149.813680428571
SCAMP2	34.4583185263158	24.3525537	76.6073057857143	4.68907039130435	16.208075752381	18.4217956
SLC50A1	52.5080461052632	46.778247	273.257011857143	27.585883173913	16.492368447619	21.9518952571429
RAC2	0.028216929824561	0	0.488624142857143	0.17618652173913	0.174074161904762	0
IRAK1	26.7058301754386	10.5243707	66.5308702857143	29.1523028695652	5.65474006666667	0.945395342857143
TLR2	0.214289438596491	0	231.461065928571	0.293806260869565	29.9893336285714	0
LYZ	10.815110877193	0.14206445	580.195415285714	0.258100391304348	1.0208722952381	0
DISP1	6.73758605263158	3.9742209	30.0993884285714	5.19174182608696	18.0769558095238	0.391540314285714
HLA-DRB1	0	0	1727.97343185714	0	3.05057422857143	0.319269542857143
ABI3	0	0	8.49516057142857	0	0.016363419047619	0
PIK3R5	0.037279771929825	0	61.1192106428571	0	0.321101095238095	0.056619285714286
PIK3CG	0	0	185.028443642857	0	0.509066342857143	0
GPRIN3	0	0	60.2584795714286	3.29460404347826	18.7461777809524	0
IFNGR1	172.020379122807	1566.89572525	2468.95570271429	49.7121545217391	245.491799638095	432.023697114286
RHOG	21.1944321578947	7.3583033	2206.12108464286	0	3.10323822857143	356.398052428571
CLEC7A	0.302866684210526	0	2180.82183492857	0	1.23694595238095	1.04593794285714
USP15	88.3758093508772	122.27551115	415.662037428571	154.465414913043	135.773414533333	70.7500323714286
SELPLG	0.035209157894737	0	229.779001357143	0.701269956521739	1.76728291428571	0
IL10RA	0	0.70144855	161.963493642857	2.2561552173913	0.134664152380952	0.020608685714286
CREB3L2	35.7465798421053	39.3452627	66.4929772857143	2.84666191304348	5.6460666	34.8904892
HLA-C	38.0021365964912	68.4340276	115.715804785714	7.69136882608696	16.7275670571429	0.866342371428571
SKAP2	17.4351118947368	8.71037715	618.675435357143	105.219478782609	43.1999186285714	18.0041012285714
CX3CR1	0	40.98504475	1472.04621342857	0	11.4003864857143	4.6699394
MS4A4A	0	0	348.257834142857	0.820740608695652	0.527219819047619	0
RNF135	1.91679350877193	9.33260835	144.3933385	5.32839191304348	0.361709419047619	1.98107245714286
STXBP2	0	0	122.260809357143	0.120392608695652	0.083145780952381	0
GIMAP4	0.058633035087719	200.24114825	402.098082142857	0	0.402332971428571	4.82238371428571
ARRDC5	0	0	223.9891635	0	0.206521552380952	0
TMEM39A	125.558565403509	7.72248385	302.210452928571	53.9255506086957	57.9336353047619	31.9493258571429
FGD4	105.128552947368	93.02162215	303.294662357143	32.0822327391304	45.3678637333333	39.4635214
NCKAP1L	0	0	227.762773428571	1.41978813043478	0.577247780952381	0.189452542857143
VSIG4	0	0	2033.22077792857	0	22.380010552381	1.25304554285714
MAP4K1	0.334499228070175	2.0183409	15.6984955	0.185590347826087	4.91084183809524	0.049630942857143
LY86	0	0	414.604749857143	5.67057156521739	25.050843552381	0.938713542857143
TNFSF8	0	0	1403.72616371429	0	4.42998199047619	0
UBA7	29.8587691929825	23.38002515	125.289008857143	0	0.680414171428571	0.099136685714286
ANKRD22	0.095361438596491	0	868.052137142857	69.3017105217391	0.208998038095238	0
TMEM106A	12.3465711578947	5.1068631	40.0176827857143	0	0.9576202	0.059417342857143
SYTL3	64.6443841578947	0	85.5213185714286	4.82241534782609	17.5523543238095	0.151243685714286
TCIRG1	0	6.3652425	50.6765292142857	0	1.19963145714286	0.0402858
MNDA	0	36.5644772	277.403293785714	0	9.94060571428571	1.54593391428571
SAT1	14713.7339868947	9330.5609485	17772.0968042857	1067.76474204348	1459.13219930476	2092.48884382857
DOK3	0	0.23831315	22.630592	0.089036869565217	3.62713620952381	0.036634085714286
ITPR2	471.819030192982	15.18693235	880.373066642857	20.197030826087	23.2581135619048	20.6802754285714
SERPINB1	25.6837240175439	5.05121675	75.9480918571429	37.0248896521739	8.99105012380952	40.8020317714286
GNB4	110.080802035088	59.8770049	628.1203065	89.2697970434783	85.2805050380952	13.5941366285714
ARPC1B	4.77290810526316	2.69371625	59.4246666428571	31.4725192608696	7.68707968571429	0.108238828571429
TMEM176B	138.472888210526	467.00995105	587.587181142857	0	3.92530162857143	14.5880468857143
ABCC4	0.298405385964912	0.7338511	261.439952	0	3.57335578095238	1.1328402
TAL1	0	5.2221023	345.269536214286	0	0.230956847619048	0.103149914285714
ARHGAP25	2.42984384210526	0	495.717513	14.1143437391304	2.30687855238095	0.0414794
CTTNBP2NL	13.2368864210526	161.6317712	529.837112214286	18.9768071304348	25.9248788857143	21.9481660571429
FAM72A	0	1.3472253	2.28928742857143	1.30044034782609	0.505846876190476	0
ZNF812	18.5529434210526	0	465.473293428571	3.65156673913043	0.637637571428571	0.179006514285714
KIAA0247	9.517923	161.15335405	294.819517642857	39.4211935217391	55.9314718666667	62.4172550285714
GAL3ST4	0.338927807017544	0	51.4069004285714	9.86225226086957	3.97512388571429	1.55183105714286
TLR3	7.93590068421053	5.24366165	11.9956725	0	0.915116628571429	0.040126257142857
ADCY7	2.49360112280702	1.3432104	6.76495921428571	0.662630217391304	4.07543443809524	0.297190057142857
HPGDS	0	0	423.104328285714	0.302321782608696	0.62068520952381	0
PILRA	1.6621889122807	30.7021603	307.899332714286	4.53054082608696	9.45376535238095	2.95219851428571
TET2	41.4252255964912	12.80450135	124.899809571429	18.2471433043478	37.715018247619	47.8715832571429
FERMT3	0	7.7046137	10.9175901428571	0.724434826086957	4.51040764761905	0
TNFRSF1A	12.6738707368421	27.51212615	33.6240207857143	3.58476347826087	0.483682752380952	1.27969337142857
LPXN	114.03676545614	109.641891	276.110719785714	45.8141879565217	19.7468906761905	69.4488563714286
MIS18BP1	4.96234247368421	118.6368676	123.517834	11.1476077391304	8.6492452	0.679178571428571
RASAL3	0	0	6.65373871428571	0	0.094158466666667	0
DAPP1	0.026093403508772	0	36.8132207142857	0.400430130434783	0.178696847619048	0
LYN	7.95387235087719	44.42542005	593.707560928571	0	2.55236479047619	0.093331771428571
MTHFD2	3.13992275438596	62.8949323	752.308883	1.64862939130435	14.3691846571429	30.4033145142857
RHOH	0.028774684210526	0	219.667035285714	0	7.09315392380952	0
TFEC	0.105098263157895	0	13.4632701428571	4.63086908695652	0.193928742857143	0.760912828571429
APOBEC3G	0.515160122807018	0.52887215	2.656184	0	1.87955842857143	0.056935914285714
ACPP	0	0	6.33750157142857	0	0.206109228571429	0.128117142857143
CPVL	7.66557761403509	6.7805725	132.7401245	5.47229852173913	5.4066014	0.532686028571429
CLEC9A	0	42.6591547	62.7133627142857	0	0.524592066666667	0.702438714285714
ARHGAP30	1.99513226315789	0	3.07489664285714	0	0.161565123809524	0.0375146
PSMB8	0.042209912280702	0	4.08329357142857	0	0	0
LY96	18.3162401929825	180.7114018	303.602999642857	20.113368	18.4940914	0
PLK3	0	79.6545666	171.204675642857	0.301786173913043	5.74996124761905	5.6903838
PLCB2	0.016145964912281	0	22.1351974285714	0.944615043478261	0.716476171428571	0.045047
BHLHE41	217.648005929825	11.64545175	455.475493357143	64.1191152608696	103.692529647619	120.969918971429
SP140L	0.042985561403509	9.98301075	47.6102168571429	0.124495391304348	1.86101438095238	0
RUNX2	0	0	237.909497214286	4.79620460869565	34.8391989238095	0
MPEG1	0.192257736842105	0	192.844472357143	0.138899869565217	0.152250485714286	0
HLA-DQA1	0	0	0.107939928571429	0	0	0.025412885714286
APOC1	69.2570412631579	0.20357575	266.633419428571	0.608054782608696	7.17112798095238	0
SLC11A1	0.696050807017544	0	43.8629538571429	0	0.745305219047619	0.329771571428571
STK4	10.2655506140351	21.81517955	438.289886571429	113.371379347826	39.7723034857143	41.6028790285714
IER3	0.285993456140351	12.76397595	38.8344172857143	6.69186017391304	1.09651898095238	0
TSPO	22.6555052280702	53.3136052	112.359095214286	0	8.77968833333333	82.8831086571429
TMEM156	0.763525298245614	12.9018652	132.855860071429	0.451731086956522	1.26749265714286	0
CD69	0	0	655.534429928571	0.225353565217391	3.05807253333333	0
GLIPR1	4.78006278947368	9.82837155	201.961994571429	41.2512549565217	41.7233381142857	9.17560168571429
NLRP3	0.047368263157895	0	513.722963571429	14.8549416086957	23.9972486	0
SIPA1	2.49287971929825	0	28.4527545	0	0.014169971428571	0.747089542857143
NPC2	195.307238	255.9319239	604.619730285714	19.3659270434783	32.3353640857143	124.451691085714
BACH1	9.89480596491228	144.2032245	479.687294214286	76.9074002608696	30.1502982380952	71.9844457428571
CMTM7	5.01760235087719	0	37.37873	0	0.806523028571429	1.31605142857143
LHFPL2	8.99418821052632	5.3913478	562.393800571429	4.51857930434783	3.6550974952381	0.740620942857143
MYO7A	0.014491561403509	0	11.3273898571429	10.4658990869565	0.724703447619048	0.022252342857143
DENND3	4.62931345614035	33.22478315	35.036589	7.27870730434783	2.04802102857143	0
MGAT4A	19.9900284561404	18.5821895	120.328871928571	51.5701213478261	68.2866631619048	5.78849057142857
HK2	0.40565150877193	11.9610802	36.802206	0.180509130434783	0.534620876190476	19.2484081714286
TPP1	466.293879964912	141.31860835	497.094399142857	288.985247826087	31.9892306285714	91.7432185714286
VAMP8	0	50.1498872	460.0908125	0	2.03318907619048	0.396345714285714
CMTM3	0.641682385964912	83.16732515	190.653422785714	0	1.47841808571429	1.1803022
CPM	40.5306715087719	171.89552165	544.846206785714	9.78755908695652	8.33228556190476	110.319128228571
CISH	0	0	0.242974571428571	0	0.086219828571429	0
PLAUR	4.33881647368421	125.5135401	287.666671642857	0	7.81677353333333	1.98804645714286
EHD4	10.0648578070175	47.5292633	55.9322773571429	0	5.9105990952381	0
